1388,Որսք,07/09/2006,Կոտայք,Նուռնուս,44:39:10,40:22:20,11-38-126-3-4,07.051.,2.3.11.,008,Vorsq,Ворск,11/09/2006
1389,Չաթոյի փոս,07/09/2006,Կոտայք,Զովաշեն,44:45:30,40:18:20,11-38-138-2-1,07.028.,2.3.11.,011,Chathoyi phos,Чатои пос,11/09/2006
1390,Չամանկուտ,07/09/2006,Կոտայք,Հրազդան,44:49:00,40:29:05,11-38-126-4-1,07.001.,2.3.11.,025,Chamankut,Чаманкут,11/09/2006
1391,Չամանկուտ,07/09/2006,Կոտայք,Հրազդան,44:49:20,40:32:45,11-38-126-2-3,07.001.,2.3.11.,026,Chamankut,Чаманкут,11/09/2006
1392,Չամանկուտի փոս,07/09/2006,Կոտայք,Հրազդան,44:48:50,40:32:40,11-38-126-2-3,07.001.,2.3.11.,027,Chamankuti phos,Чаманкути пос,11/09/2006
1393,Չարազներ,07/09/2006,Կոտայք,Ձորաղբյուր,44:36:25,40:12:00,11-38-138-1-3,07.042.,2.3.02.,001,Charazner,Чаразнер,11/09/2006
1394,Չարչու լիճ,07/09/2006,Կոտայք,Քաղսի,44:44:30,40:27:20,11-38-126-3-2,07.063.,2.3.11.,030,Charchu lich,Чарчу лич,11/09/2006
1395,Չերքեզի փոսեր,07/09/2006,Կոտայք,Մեղրաձոր,44:41:00,40:38:45,11-38-126-1-2,07.045.,2.3.11.,028,Cherqezi phoser,Черкези посер,11/09/2006
1396,Չերքեզնոց,07/09/2006,Կոտայք,Հրազդան,44:46:00,40:34:00,11-38-126-2-3,07.001.,2.3.11.,028,Cherqeznoc,Черкезноц,11/09/2006
1397,Չղոյի քաղոն,07/09/2006,Կոտայք,Քաղսի,44:43:20,40:28:20,11-38-126-3-2,07.063.,2.3.11.,031,Chghoyi qaghon,Чхои кахон,11/09/2006
1398,Չոր սելավ,07/09/2006,Կոտայք,Գեղարդ,44:49:55,40:10:25,11-38-138-2-3,07.024.,2.3.11.,008,Chor selav,Чор селав,11/09/2006
1399,Չորաձոր,07/09/2006,Կոտայք,Արզական,44:37:15,40:27:30,11-38-126-3-1,07.015.,2.3.11.,031,Choradzor,Чорадзор,11/09/2006
1400,Չորրորդ բրիգադ,07/09/2006,Կոտայք,Մրգաշեն,44:30:15,40:16:30,11-38-138-1-1,07.046.,2.3.11.,006,Chorrord brigad,Чоррорд бригад,11/09/2006
1401,Չորրորդ բրիգադ,07/09/2006,Կոտայք,Նոր Գեղի,44:32:25,40:18:30,11-38-138-1-1,07.048.,2.3.11.,014,Chorrord brigad,Чоррорд бригад,11/09/2006
1402,Չորրորդ բրիգադ,07/09/2006,Կոտայք,Քանաքեռավան,44:32:20,40:15:10,11-38-138-1-1,07.064.,2.3.11.,006,Chorrord brigad,Чоррорд бригад,11/09/2006
1403,Չորրորդ բրիգադ,07/09/2006,Կոտայք,Քասախ,44:28:20,40:14:35,11-38-137-2-4,07.065.,2.3.02.,006,Chorrord brigad,Чоррорд бригад,11/09/2006
1404,Չորրորդ թաղամաս,07/09/2006,Կոտայք,Արզնի,44:35:35,40:16:45,11-38-138-1-1,07.016.,2.3.11.,004,Chorrord thaghamas,Чоррорд тахамас,11/09/2006
1405,Չռաններ,07/09/2006,Կոտայք,Մայակովսկի,44:37:35,40:14:55,11-38-138-1-4,07.043.,2.3.11.,004,Chranner,Чраннер,11/09/2006
1406,Չռի տակ,07/09/2006,Կոտայք,Ալափարս,44:40:35,40:23:40,11-38-126-3-4,07.008.,2.3.11.,015,Chri tak,Чри так,11/09/2006
1407,Չվի գլուխներ,07/09/2006,Կոտայք,Գեղաշեն,44:44:05,40:13:25,11-38-138-1-4,07.023.,2.3.11.,030,Chvi glukhner,Чви глухнер,11/09/2006
1408,Պահաբլուր,07/09/2006,Կոտայք,Գառնի,44:40:10,40:06:20,11-38-138-3-2,07.021.,2.3.11.,008,Pahablur,Пааблур,11/09/2006
1409,Պահապաններ,07/09/2006,Կոտայք,Առինջ,44:35:05,40:14:20,11-38-138-1-3,07.011.,2.3.11.,003,Pahapanner,Пахапаннер,11/09/2006
1410,Պահատեղ,07/09/2006,Կոտայք,Կոտայք,44:40:10,40:19:05,11-38-138-1-2,07.038.,2.3.11.,007,Pahategh,Паатех,11/09/2006
1411,Պաղպաղ,07/09/2006,Կոտայք,Եղվարդ,44:28:00,40:18:35,11-38-137-2-2,07.004.,2.3.11.,011,Paghpagh,Пахпах,11/09/2006
1412,Պաղպաղեր,07/09/2006,Կոտայք,Զորավան,44:32:15,40:20:20,11-38-126-3-3,07.031.,2.3.11.,006,Paghpagher,Пахпахер,11/09/2006
1413,Պանդխտակող,07/09/2006,Կոտայք,Սոլակ,44:47:30,40:24:10,11-38-126-4-3,07.060.,2.3.11.,040,Pandkhtakogh,Пандхтакох,11/09/2006
1414,Պանդուխտի աղբյուր,07/09/2006,Կոտայք,Սոլակ,44:47:00,40:25:00,11-38-126-4-3,07.060.,2.3.11.,041,Pandukhti aghbyur,Пандухти ахбюр,11/09/2006
1415,Պաշարաբերդ,23/08/2012,Կոտայք,Նոր Գեղի,44:35:00,40:20:15,11-38-126-3-3,07.048.,2.3.11.,015,Pasharaberd,Пашараберд,10/09/2012
1416,Պապաշի տեղեր,07/09/2006,Կոտայք,Գողթ,44:50:55,40:09:05,11-38-138-4-1,07.026.,2.3.11.,004,Papashi tegher,Папаши техер,11/09/2006
1417,Պասկևիչի բոստաններ,07/09/2006,Կոտայք,Հրազդան,44:44:00,40:34:35,11-38-126-1-4,07.001.,2.3.11.,029,Paskevichi bostanner,Паскевичи бостаннер,11/09/2006
1418,Պավելի ,07/09/2006,Կոտայք,Լեռնանիստ,44:47:50,40:27:35,11-38-126-4-1,07.033.,2.3.11.,022,Paveli,Павели,11/09/2006
1419,Պատաշար,07/09/2006,Կոտայք,Արագյուղ,44:32:20,40:24:15,11-38-126-3-3,07.012.,2.3.11.,031,Patashar,Паташар,11/09/2006
1420,Պատի տակ,07/09/2006,Կոտայք,Բջնի,44:42:45,40:25:05,11-38-126-3-2,07.019.,2.3.11.,029,Pati tak,Пати так,11/09/2006
1421,Պատվար,07/09/2006,Կոտայք,Արգել,44:35:00,40:21:30,11-38-126-3-3,07.014.,2.3.11.,007,Patvar,Патвар,11/09/2006
1422,Պատվար,07/09/2006,Կոտայք,Կամարիս,44:42:20,40:13:45,11-38-138-1-4,07.035.,2.3.11.,017,Patvar,Патвар,11/09/2006
1423,Պարետի տեղ,07/09/2006,Կոտայք,Ֆանտան,44:40:00,40:22:30,11-38-126-3-4,07.067.,2.3.11.,009,Pareti tegh,Парети тех,11/09/2006
1424,Պարտեզի ետք,07/09/2006,Կոտայք,Սոլակ,44:42:25,40:27:25,11-38-126-3-2,07.060.,2.3.11.,042,Partezi etq,Партези етк,11/09/2006
1425,Պետի լիճ,07/09/2006,Կոտայք,Լեռնանիստ,44:52:10,40:25:10,11-38-126-4-1,07.033.,2.3.06.,001,Peti lich,Пети лич,11/09/2006
1426,Պետոյենց արտեր,07/09/2006,Կոտայք,Արագյուղ,44:31:30,40:23:15,11-38-126-3-3,07.012.,2.3.11.,032,Petօyenc arter,Петоенц артер,11/09/2006
1427,Պետոյի վայր,07/09/2006,Կոտայք,Հրազդան,44:44:00,40:35:55,11-38-126-1-2,07.001.,2.3.11.,030,Petօyi vajr,Петои вайр,11/09/2006
1428,Պետրոսի արտեր,07/09/2006,Կոտայք,Թեղենիք,44:33:30,40:25:30,11-38-126-3-1,07.032.,2.3.11.,008,Petrosi arter,Петроси артер,11/09/2006
1429,Պետրոսի գհոր,07/09/2006,Կոտայք,Հատիս,44:46:45,40:21:20,11-38-126-4-3,07.040.,2.3.11.,017,Petrosi ghor,Петроси гхор,11/09/2006
1430,Պետրոսի դար,07/09/2006,Կոտայք,Լեռնանիստ,44:47:35,40:28:45,11-38-126-4-1,07.033.,2.3.11.,023,Petrosi dar,Петроси дар,11/09/2006
1431,Պղնձակատար,07/09/2006,Կոտայք,Արզական,44:35:00,40:26:40,11-38-126-3-1,07.015.,2.3.11.,032,Pghndzakatar,Пхндзакатар,11/09/2006
1432,Պղնձե քաղաք,07/09/2006,Կոտայք,Սոլակ,44:43:30,40:26:25,11-38-126-3-2,07.060.,2.3.11.,043,Pghndze qaghaq,Пхндзе кахак,11/09/2006
1433,Պոլեի կողեր,07/09/2006,Կոտայք,Սոլակ,44:42:10,40:27:00,11-38-126-3-2,07.060.,2.3.11.,044,Polei kogher,Полеи кохер,11/09/2006
1434,Պոլեի շարան քարեր,07/09/2006,Կոտայք,Սոլակ,44:42:00,40:27:45,11-38-126-3-2,07.060.,2.3.11.,045,Polei sharan qarer,Полеи шаран карер,11/09/2006
1435,Պողոսաբլուր,07/09/2006,Կոտայք,Սարալանջ,44:29:45,40:23:40,11-38-125-4-4,07.059.,2.3.11.,009,Poghosablur,Погосаблур,11/09/2006
1436,Պորտիկ,07/09/2006,Կոտայք,Հացավան,44:40:30,40:07:30,11-38-138-3-2,07.041.,2.3.11.,001,Portik,Портик,11/09/2006
1437,Պռատներ,07/09/2006,Կոտայք,Սոլակ,44:42:25,40:27:30,11-38-126-3-2,07.060.,2.3.11.,046,Pratner,Пратнер,11/09/2006
1438,Պտղնու լճակ,07/09/2006,Կոտայք,Գետամեջ,44:33:40,40:15:10,11-38-138-1-1,07.025.,2.3.11.,002,Ptghnu lchak,Птхну лчак,11/09/2006
1439,Պուպուի աղբյուր,07/09/2006,Կոտայք,Քաղսի,44:45:35,40:27:45,11-38-126-4-1,07.063.,2.3.11.,033,Pupui aghbyur,Пупуи ахбюр,11/09/2006
1440,Պուպունի գլուխ,07/09/2006,Կոտայք,Սոլակ,44:42:30,40:27:35,11-38-126-3-2,07.060.,2.3.11.,047,Pupuni glukh,Пупуни глух,11/09/2006
1441,Ջաղացներ,07/09/2006,Կոտայք,Նոր Գյուղ,44:39:00,40:15:40,11-38-138-1-2,07.049.,2.3.11.,007,Jaghacner,Джахацнер,11/09/2006
1442,Ջաջուռ,07/09/2006,Կոտայք,Հատիս,44:46:55,40:22:35,11-38-126-4-3,07.040.,2.3.11.,018,Jajur,Джаджур,11/09/2006
1443,Ջերմի հող,07/09/2006,Կոտայք,Զառ,44:47:50,40:18:35,11-38-138-2-1,07.027.,2.3.11.,009,Jermi hogh,Джерми ох,11/09/2006
1444,Ջոկանոց,07/09/2006,Կոտայք,Աղավնաձոր,44:41:05,40:36:30,11-38-126-1-2,07.010.,2.3.11.,014,Jokanoc,Джоканоц,11/09/2006
1445,Ջոջ,07/09/2006,Կոտայք,Հրազդան,44:43:25,40:33:00,11-38-126-1-4,07.001.,2.3.11.,031,Joj,Джоч,11/09/2006
1446,Ջոջձոր,07/09/2006,Կոտայք,Կամարիս,44:43:20,40:11:30,11-38-138-1-4,07.035.,2.3.11.,018,Jojdzor,Джочдзор,11/09/2006
1447,Ջրահանդ,07/09/2006,Կոտայք,Կաթնաղբյուր,44:41:05,40:14:55,11-38-138-1-4,07.034.,2.3.11.,003,Jrahand,Джраанд,11/09/2006
1448,Ջրաձոր,23/08/2012,Կոտայք,Բջնի,44:37:10,40:29:20,11-38-126-3-1,07.019.,2.3.11.,030,Jradzor,Джрадзор,10/09/2012
1449,Ջրանցիք,07/09/2006,Կոտայք,Ձորաղբյուր,44:41:40,40:10:35,11-38-138-1-4,07.042.,2.3.11.,014,Jranciq,Джранцик,11/09/2006
1450,Ջրանցքի դաշտ,07/09/2006,Կոտայք,Հատիս,44:45:10,40:19:45,11-38-138-2-1,07.040.,2.3.11.,019,Jrancqi dasht,Джранцки дашт,11/09/2006
1451,Ջրարբի,07/09/2006,Կոտայք,Գառնի,44:39:35,40:07:20,11-38-138-3-2,07.021.,2.3.11.,009,Jrarbi,Джрарби,11/09/2006
1452,Ջրարփի,07/09/2006,Կոտայք,Բջնի,44:38:10,40:28:45,11-38-126-3-2,07.019.,2.3.11.,031,Jrarphi,Джрарпи,11/09/2006
1453,Ջրովի հողեր,07/09/2006,Կոտայք,Զովք,44:41:45,40:12:40,11-38-138-1-4,07.030.,2.3.11.,008,Jrovi hogher,Джрови охер,11/09/2006
1454,Ջրովիներ,07/09/2006,Կոտայք,Արզական,44:36:00,40:24:35,11-38-126-3-3,07.015.,2.3.11.,033,Jroviner,Джровинер,11/09/2006
1455,Ջրվեր,07/09/2006,Կոտայք,Նոր Գյուղ,44:39:40,40:15:55,11-38-138-1-2,07.049.,2.3.11.,008,Jrver,Джрвер,11/09/2006
1456,Ջուջան,07/09/2006,Կոտայք,Մարմարիկ,44:37:30,40:35:00,11-38-126-1-4,07.044.,2.3.11.,012,Jujan,Джуджан,11/09/2006
1457,Ռսի ավերակ,07/09/2006,Կոտայք,Կապուտան,44:39:30,40:21:30,11-38-126-3-4,07.036.,2.3.11.,016,Rsi averak,Рси аверак,11/09/2006
1458,Ռստակեսի պուպու,07/09/2006,Կոտայք,Սոլակ,44:47:30,40:24:40,11-38-126-4-3,07.060.,2.3.11.,048,Rstakesi pupu,Рстакеси пупу,11/09/2006
1459,Սագանոց,07/09/2006,Կոտայք,Հրազդան,44:45:10,40:29:25,11-38-126-4-1,07.001.,2.3.11.,032,Saganoc,Саганоц,11/09/2006
1460,Սագատեղ,07/09/2006,Կոտայք,Մեղրաձոր,44:39:30,40:39:00,11-38-126-1-2,07.045.,2.3.11.,029,Sagategh,Сагатех,11/09/2006
1461,Սալ քարեր,07/09/2006,Կոտայք,Աղավնաձոր,44:42:20,40:34:50,11-38-126-1-4,07.010.,2.3.11.,015,Sal qarer,Сал карер,11/09/2006
1462,Սալանոց,07/09/2006,Կոտայք,Հրազդան,44:46:10,40:29:55,11-38-126-4-1,07.001.,2.3.11.,033,Salanoc,Саланоц,11/09/2006
1463,Սալկապ,07/09/2006,Կոտայք,Կոտայք,44:39:45,40:17:25,11-38-138-1-2,07.038.,2.3.11.,008,Salkap,Салкап,11/09/2006
1464,Սալով լիճ,23/08/2012,Կոտայք,Հրազդան,44:53:10,40:25:10,11-38-126-4-2,07.001.,2.3.11.,034,Salov lich,Салов лич,10/09/2012
1465,Սածիլանոցներ,07/09/2006,Կոտայք,Հրազդան,44:50:40,40:31:05,11-38-126-2-3,07.001.,2.3.11.,035,Satsilanocner,Сациланоцнер,11/09/2006
1466,Սահման,07/09/2006,Կոտայք,Սարալանջ,44:29:30,40:22:50,11-38-125-4-4,07.059.,2.3.11.,010,Sahman,Сахман,11/09/2006
1467,Սահմանահանդ,07/09/2006,Կոտայք,Գեղաշեն,44:42:45,40:13:25,11-38-138-1-4,07.023.,2.3.11.,031,Sahmanahand,Сахманаанд,11/09/2006
1468,Սամոյի,07/09/2006,Կոտայք,Գողթ,44:50:40,40:09:40,11-38-138-4-1,07.026.,2.3.11.,005,Samoyi,Самои,11/09/2006
1469,Սամսոնի դաշտ,07/09/2006,Կոտայք,Առինջ,44:35:20,40:13:25,11-38-138-1-3,07.011.,2.3.11.,004,Samsoni dasht,Самсони дашт,11/09/2006
1470,Սամվելաշեն,07/09/2006,Կոտայք,Հատիս,44:45:50,40:20:50,11-38-126-4-3,07.040.,2.3.11.,020,Samvelashen,Самвелашен,11/09/2006
1471,Սառնաղբյուր,23/08/2012,Կոտայք,Զովաշեն,44:46:50,40:19:55,11-38-138-2-1,07.028.,2.3.11.,012,Sarnaxbyur,Сарнахбюр,10/09/2012
1472,Սառնաղբյուր,07/09/2006,Կոտայք,Մարմարիկ,44:37:40,40:34:35,11-38-126-1-4,07.044.,2.3.11.,013,Sarnaghbyur,Сарнахбюр,11/09/2006
1473,Սառնուտ,07/09/2006,Կոտայք,Գեղաշեն,44:46:30,40:13:15,11-38-138-2-3,07.023.,2.3.11.,032,Sarnut,Сарнут,11/09/2006
1474,Սատանի ձոր,07/09/2006,Կոտայք,Զորավան,44:24:20,40:21:40,11-38-125-4-4,07.031.,2.3.11.,007,Satani dzor,Сатани дзор,11/09/2006
1475,Սատանի փոսեր,07/09/2006,Կոտայք,Եղվարդ,44:29:40,40:19:40,11-38-137-2-2,07.004.,2.3.11.,012,Satani phoser,Сатани посер,11/09/2006
1476,Սարալանջ,07/09/2006,Կոտայք,Զորավան,44:32:10,40:22:00,11-38-126-3-3,07.031.,2.3.11.,008,Saralanj,Сараландж,11/09/2006
1477,Սարատեղ,07/09/2006,Կոտայք,Գեղաշեն,44:49:30,40:13:55,11-38-138-2-3,07.023.,2.3.11.,033,Sarategh,Саратех,11/09/2006
1478,Սարատեղ,07/09/2006,Կոտայք,Լեռնանիստ,44:50:45,40:25:10,11-38-126-4-1,07.033.,2.3.11.,024,Sarategh,Саратех,11/09/2006
1479,Սարատեղ,07/09/2006,Կոտայք,Հատիս,44:49:40,40:21:25,11-38-126-4-3,07.040.,2.3.06.,002,Sarategh,Саратех,11/09/2006
1480,Սարատեղ,07/09/2006,Կոտայք,Մարմարիկ,44:37:30,40:32:05,11-38-126-1-3,07.044.,2.3.11.,014,Sarategh,Саратех,11/09/2006
1481,Սարգսի բջնակ,07/09/2006,Կոտայք,Բջնի,44:41:40,40:25:55,11-38-126-3-2,07.019.,2.3.11.,032,Sargsi bjnak,Саргси бджнак,11/09/2006
1482,Սարեր,07/09/2006,Կոտայք,Բալահովիտ,44:36:40,40:14:40,11-38-138-1-3,07.018.,2.3.11.,003,Sarer,Сарер,11/09/2006
1483,Սարի արոտ,07/09/2006,Կոտայք,Մարմարիկ,44:38:00,40:34:25,11-38-126-1-4,07.044.,2.3.11.,015,Sari arot,Сари арот,11/09/2006
1484,Սարի լանջ,07/09/2006,Կոտայք,Նոր Գյուղ,44:38:45,40:15:50,11-38-138-1-2,07.049.,2.3.11.,009,Sari lanj,Сари ландж,11/09/2006
1485,Սարի տակի,07/09/2006,Կոտայք,Հրազդան,44:43:45,40:31:05,11-38-126-1-4,07.001.,2.3.11.,036,Sari taki,Сари таки,11/09/2006
1486,Սարի փոս,07/09/2006,Կոտայք,Աղավնաձոր,44:42:25,40:36:05,11-38-126-1-2,07.010.,2.3.11.,016,Sari phos,Сари пос,11/09/2006
1487,Սարոյի հեր,07/09/2006,Կոտայք,Սոլակ,44:45:20,40:24:50,11-38-126-4-3,07.060.,2.3.11.,049,Saroyi her,Сарои ер,11/09/2006
1488,Սելավիփոսեր,07/09/2006,Կոտայք,Գեղաշեն,44:49:30,40:14:40,11-38-138-2-3,07.023.,2.3.11.,034,Selaviphoser,Селавипосер,11/09/2006
1489,Սեփոյի հորեր,07/09/2006,Կոտայք,Մեղրաձոր,44:41:00,40:37:50,11-38-126-1-2,07.045.,2.3.03.,004,Sephoyi hogher,Сепои охер,11/09/2006
1490,Սիմոնի հովք,07/09/2006,Կոտայք,Լեռնանիստ,44:47:30,40:26:30,11-38-126-4-1,07.033.,2.3.11.,025,Simoni hovq,Симони овк,11/09/2006
1491,Սին,07/09/2006,Կոտայք,Բջնի,44:43:35,40:25:15,11-38-126-3-2,07.019.,2.3.11.,033,Sin,Син,11/09/2006
1492,Սիսեռնոց,07/09/2006,Կոտայք,Արամուս,44:39:30,40:14:20,11-38-138-1-4,07.013.,2.3.11.,003,Sisernoc,Сисерноц,11/09/2006
1493,Սիսեռնոց,07/09/2006,Կոտայք,Զովաշեն,44:45:45,40:19:20,11-38-138-2-1,07.028.,2.3.11.,013,Sisernoc,Сисерноц,11/09/2006
1494,Սիսեռքի,07/09/2006,Կոտայք,Արագյուղ,44:33:10,40:23:20,11-38-126-3-3,07.012.,2.3.11.,033,Siserqi,Сисерки,11/09/2006
1495,Սիրուն ,07/09/2006,Կոտայք,Բուժական,44:32:30,40:26:10,11-38-126-3-1,07.020.,2.3.11.,010,Sirun,Сирун,11/09/2006
1496,Սխրոյի արտ,07/09/2006,Կոտայք,Սոլակ,44:44:35,40:25:35,11-38-126-3-2,07.060.,2.3.11.,050,Skhroyi art,Схрои арт,11/09/2006
1497,Սյուներ,07/09/2006,Կոտայք,Զովք,44:42:00,40:12:35,11-38-138-1-4,07.030.,2.3.11.,009,Syuner,Сюнер,11/09/2006
1498,Սնանձավ,07/09/2006,Կոտայք,Արագյուղ,44:32:00,40:24:55,11-38-126-3-3,07.012.,2.3.11.,034,Snandzav,Снандзав,11/09/2006
1499,Սոլակա փշքեր,07/09/2006,Կոտայք,Քաղսի,44:44:10,40:27:25,11-38-126-3-2,07.063.,2.3.11.,034,Solaka phshqer,Солака пшкер,11/09/2006
1500,Սոլակի ,23/08/2012,Կոտայք,Քաղսի,44:42:05,40:29:50,11-38-126-3-2,07.063.,2.3.11.,035,Solaki,Солаки,10/09/2012
1501,Սորջուր,07/09/2006,Կոտայք,Ձորաղբյուր,44:37:30,40:11:40,11-38-138-1-4,07.042.,2.3.11.,015,Szorjur,Сорджур,11/09/2006
1502,Սպիտակ աղբրի,23/08/2012,Կոտայք,Արտավազ,44:36:00,40:39:10,11-38-126-1-1,07.017.,2.3.11.,018,Spitak aghbri,Спитак ахбри,10/09/2012
1503,Սպիտակ ջուր,07/09/2006,Կոտայք,Արտավազ,44:30:35,40:39:25,11-38-126-1-1,07.017.,2.3.11.,019,Spitak jur,Спитак джур,11/09/2006
1504,Ստվերուտ,07/09/2006,Կոտայք,Գեղաշեն,44:46:00,40:14:30,11-38-138-2-3,07.023.,2.3.11.,035,Stverut,Стверут,11/09/2006
1505,Սրաբլուր,07/09/2006,Կոտայք,Զորավան,44:28:05,40:22:00,11-38-125-4-4,07.031.,2.3.11.,009,Srablur,Сраблур,11/09/2006
1506,Սրաշեն,07/09/2006,Կոտայք,Ակունք,44:40:00,40:16:00,11-38-138-1-2,07.009.,2.3.11.,022,Srashen,Срашен,11/09/2006
1507,Սրբատեղ,07/09/2006,Կոտայք,Հրազդան,44:44:25,40:37:00,11-38-126-1-2,07.001.,2.3.11.,037,Srbategh,Србатех,11/09/2006
1508,Սրտաձև քռա,07/09/2006,Կոտայք,Սոլակ,44:47:35,40:24:35,11-38-126-4-3,07.060.,2.3.11.,051,Srtadzev qra,Сртадзев кра,11/09/2006
1509,Սուտլիկ,07/09/2006,Կոտայք,Բուժական,44:30:50,40:25:50,11-38-126-3-1,07.020.,2.3.11.,011,Sutlik,Сутлик,11/09/2006
1510,Սուր ,07/09/2006,Կոտայք,Արտավազ,44:31:10,40:39:15,11-38-126-1-1,07.017.,2.3.11.,020,Sur ,Сур,11/09/2006
1511,Սուրբ  ,07/09/2006,Կոտայք,Զովաշեն,44:47:00,40:19:15,11-38-138-2-1,07.028.,2.3.11.,014,Surb  ,Сурб  ,11/09/2006
1512,Սուրբ Սարգիս,07/09/2006,Կոտայք,Եղվարդ,44:28:20,40:18:40,11-38-137-2-2,07.004.,2.3.11.,013,Surb Sargis,Сурб Саргис,11/09/2006
1513,Սև բլուր,07/09/2006,Կոտայք,Զառ,44:47:00,40:17:40,11-38-138-2-1,07.027.,2.3.11.,010,Sev blur,Сев блур,11/09/2006
1514,Սև խարամ,07/09/2006,Կոտայք,Ֆանտան,44:42:00,40:23:00,11-38-126-3-4,07.067.,2.3.11.,010,Sev kharam,Сев харам,11/09/2006
1515,Սև հողեր,07/09/2006,Կոտայք,Ձորաղբյուր,44:39:50,40:10:40,11-38-138-1-4,07.042.,2.3.11.,016,Sev hogher,Сев охер,11/09/2006
1516,Սև հողեր,07/09/2006,Կոտայք,Մայակովսկի,44:37:45,40:15:15,11-38-138-1-2,07.043.,2.3.11.,005,Sev hogher,Сев охер,11/09/2006
1517,Սև փայտեր,07/09/2006,Կոտայք,Քաղսի,44:45:10,40:28:35,11-38-126-4-1,07.063.,2.3.11.,036,Sev phayter,Сев пайтер,11/09/2006
1518,Սևահող,07/09/2006,Կոտայք,Առինջ,44:34:40,40:13:40,11-38-138-1-3,07.011.,2.3.11.,005,Sevahogh,Севаох,11/09/2006
1519,Սևահող,07/09/2006,Կոտայք,Զառ,44:46:25,40:17:10,11-38-138-2-1,07.027.,2.3.11.,011,Sevahogh,Севаох,11/09/2006
1520,Սևահողեր,07/09/2006,Կոտայք,Զորավան,44:31:40,40:20:10,11-38-126-3-3,07.031.,2.3.11.,010,Sevahogher,Севаохер,11/09/2006
1521,Սևահողեր,07/09/2006,Կոտայք,Կամարիս,44:41:10,40:13:45,11-38-138-1-4,07.035.,2.3.11.,019,Sevahogher,Севаохер,11/09/2006
1522,Սևահողուտ,07/09/2006,Կոտայք,Նուռնուս,44:38:50,40:22:25,11-38-126-3-4,07.051.,2.3.11.,009,Sevahoghut,Севаохут,11/09/2006
1523,Սևաջուր,07/09/2006,Կոտայք,Արզական,44:34:50,40:27:20,11-38-126-3-1,07.015.,2.3.11.,034,Sevajur,Севаджур,11/09/2006
1524,Սևատափ,07/09/2006,Կոտայք,Կամարիս,44:42:40,40:12:55,11-38-138-1-4,07.035.,2.3.11.,020,Sevataph,Севатап,11/09/2006
1525,Սևատեղ,07/09/2006,Կոտայք,Հատիս,44:44:40,40:20:55,11-38-126-3-4,07.040.,2.3.11.,021,Sevategh,Севатех,11/09/2006
1526,Սևջրի հողեր,07/09/2006,Կոտայք,Հատիս,44:44:40,40:20:40,11-38-126-3-4,07.040.,2.3.11.,022,Sevjri hogher,Севджри охер,11/09/2006
1527,Սևքար,07/09/2006,Կոտայք,Ողջաբերդ,44:39:30,40:10:15,11-38-138-1-4,07.052.,2.3.11.,003,Sevqar,Севкар,11/09/2006
1528,Սևքարի տակ,07/09/2006,Կոտայք,Նոր Գյուղ,44:38:20,40:18:45,11-38-138-1-2,07.049.,2.3.11.,010,Sevqari tak,Севкари так,11/09/2006
1529,Վահրամալանջ,07/09/2006,Կոտայք,Սոլակ,44:42:35,40:27:30,11-38-126-3-2,07.060.,2.3.11.,052,Vahramalanj,Ваграмаландж,11/09/2006
1530,Վաղավերի,07/09/2006,Կոտայք,Ֆանտան,44:43:25,40:22:15,11-38-126-3-4,07.067.,2.3.11.,011,Vaghaveri,Вахавери,11/09/2006
1531,Վայվայ,07/09/2006,Կոտայք,Քաղսի,44:44:45,40:26:40,11-38-126-3-2,07.063.,2.3.11.,037,Vayvay,Вайвай,11/09/2006
1532,Վայվայներ,07/09/2006,Կոտայք,Սոլակ,44:43:10,40:26:10,11-38-126-3-2,07.060.,2.3.11.,053,Vayvayner,Вайвайнер,11/09/2006
1533,Վանեի տեղ,07/09/2006,Կոտայք,Զովաշեն,44:49:40,40:20:30,11-38-126-4-3,07.028.,2.3.11.,015,Vanei tegh,Ванеи тех,11/09/2006
1534,Վանքի ,07/09/2006,Կոտայք,Բուժական,44:31:15,40:28:50,11-38-126-3-1,07.020.,2.3.03.,006,Vanqi,Ванки,11/09/2006
1535,Վանքի,07/09/2006,Կոտայք,Սոլակ,44:41:10,40:29:00,11-38-126-3-2,07.060.,2.3.03.,005,Vanqi,Ванки,11/09/2006
1536,Վանքի անտառ,23/08/2012,Կոտայք,Մեղրաձոր,44:38:20,40:35:30,11-38-126-1-2,07.045.,2.3.11.,030,Vanqi antar,Ванки антар,10/09/2012
1537,Վանքի ձոր,07/09/2006,Կոտայք,Աղավնաձոր,44:41:20,40:36:10,11-38-126-1-2,07.010.,2.3.11.,017,Vanqi dzor,Ванки дзор,11/09/2006
1538,Վանքի ձոր,23/08/2012,Կոտայք,Արզական,44:34:40,40:27:40,11-38-126-3-1,07.015.,2.3.11.,035,Vanqi dzor,Ванки дзор,10/09/2012
1539,Վանքի ձոր,23/08/2012,Կոտայք,Բուժական,44:31:30,40:28:30,11-38-126-3-1,07.020.,2.3.11.,012,Vanqi dzor,Ванки дзор,10/09/2012
1540,Վանքի ճամփա,07/09/2006,Կոտայք,Ձորաղբյուր,44:38:55,40:11:30,11-38-138-1-4,07.042.,2.3.11.,017,Vanqi champha,Ванки чампа,11/09/2006
